#{"t_start": 1713662304.067028, "env_id": "ALE/Breakout-v5"}
r,l,t
1.0,214,4155.842696
0.0,156,4158.599847
1.0,204,4162.340996
4.0,299,4169.091825
1.0,212,4173.244353
1.0,192,4176.903094
1.0,191,4181.047486
3.0,261,4186.264637
0.0,146,4188.839454
0.0,170,4191.18865
2.0,242,4196.709809
2.0,236,4201.424739
2.0,233,4206.047588
1.0,212,4209.741234
2.0,233,4214.344955
1.0,199,4218.442208
3.0,276,4223.715913
3.0,291,4229.697173
3.0,260,4235.212016
6.0,389,4244.061646
4.0,305,4250.18319
0.0,161,4252.920104
5.0,372,4261.265109
1.0,211,4265.163988
1.0,178,4268.487555
0.0,162,4270.541677
5.0,345,4278.143244
2.0,247,4283.090832
0.0,173,4285.62209
2.0,264,4290.4173
1.0,226,4294.068902
0.0,156,4295.704486
0.0,148,4298.156996
3.0,323,4304.220557
3.0,267,4309.680459
0.0,174,4312.193108
0.0,159,4314.783918
2.0,246,4319.880033
3.0,270,4325.074555
3.0,313,4331.581747
1.0,194,4335.155363
0.0,146,4337.789641
3.0,306,4344.489046
3.0,276,4350.068969
3.0,267,4355.61659
2.0,220,4359.466833
0.0,171,4362.44476
1.0,206,4365.861922
3.0,261,4370.993238
3.0,279,4376.536812
2.0,225,4380.817151
3.0,278,4386.738267
2.0,239,4391.410061
5.0,351,4398.69648
3.0,282,4404.585863
4.0,319,4411.140897
1.0,210,4415.047205
3.0,271,4420.293488
4.0,309,4427.298241
5.0,356,4434.597667
2.0,269,4439.547147
0.0,148,4441.559522
2.0,238,4446.23346
1.0,190,4449.678271
5.0,334,4457.049284
2.0,241,4461.360862
1.0,167,4464.42256
1.0,186,4467.917816
1.0,196,4471.482559
4.0,318,4478.058551
3.0,287,4483.492246
5.0,369,4491.220608
4.0,293,4497.142903
0.0,167,4500.164051
4.0,305,4506.481225
3.0,239,4510.867821
0.0,170,4513.514109
1.0,201,4517.360798
2.0,238,4521.746679
1.0,199,4525.210378
2.0,224,4529.550778
4.0,371,4537.388132
2.0,244,4542.355999
5.0,324,4549.204292
0.0,164,4551.757987
0.0,179,4554.336768
1.0,209,4558.234295
3.0,281,4563.394622
1.0,181,4566.921943
3.0,280,4572.532449
1.0,203,4575.582
1.0,200,4579.433561
1.0,197,4583.309168
0.0,179,4585.724198
3.0,259,4590.74597
4.0,357,4598.070665
8.0,481,4609.692625
3.0,277,4615.172939
2.0,235,4619.149958
6.0,367,4627.77538
1.0,184,4631.241693
0.0,160,4633.865707
5.0,339,4641.666821
2.0,243,4646.491636
3.0,278,4651.695566
1.0,195,4655.163029
3.0,304,4661.7185
1.0,208,4665.100273
1.0,216,4669.033601
1.0,188,4672.526905
2.0,258,4677.217691
5.0,358,4685.053903
2.0,242,4689.851495
2.0,221,4693.770652
1.0,195,4697.277044
1.0,201,4700.728655
1.0,216,4704.661594
1.0,210,4708.086449
5.0,345,4715.411874
3.0,284,4721.351309
2.0,229,4725.245357
1.0,191,4728.770354
1.0,211,4732.670859
1.0,190,4736.15898
1.0,187,4739.578834
5.0,339,4747.329658
0.0,151,4749.565924
4.0,319,4756.48016
0.0,168,4759.153777
3.0,262,4764.773656
2.0,245,4769.510798
3.0,292,4775.166778
2.0,227,4779.998062
1.0,217,4784.280252
4.0,330,4791.224621
3.0,285,4797.098026
1.0,194,4800.84149
1.0,201,4804.840875
5.0,344,4812.753861
2.0,236,4817.532456
3.0,276,4823.419998
2.0,229,4828.450355
3.0,302,4834.888899
2.0,254,4839.935827
3.0,309,4845.961896
1.0,186,4849.690855
1.0,191,4853.514978
1.0,219,4857.296652
2.0,253,4862.297804
4.0,340,4869.632949
0.0,158,4872.126259
1.0,229,4875.944153
0.0,164,4878.670582
3.0,286,4883.669939
0.0,159,4886.676942
1.0,209,4889.956501
3.0,281,4895.592612
0.0,161,4898.246764
2.0,243,4902.39797
2.0,217,4906.086783
3.0,290,4912.455741
1.0,185,4915.955558
2.0,240,4919.914085
1.0,211,4923.472727
1.0,183,4927.289603
1.0,200,4931.555788
3.0,287,4938.083004
0.0,181,4941.13477
2.0,231,4946.721825
1.0,179,4950.635603
1.0,209,4954.639973
2.0,261,4960.596361
3.0,279,4967.051652
2.0,246,4972.64371
2.0,259,4977.940959
4.0,287,4984.747237
4.0,346,4993.120394
4.0,318,5000.818377
2.0,202,5005.029038
2.0,219,5009.236539
0.0,167,5012.074507
2.0,215,5016.313441
0.0,182,5019.520076
7.0,431,5030.169667
0.0,152,5032.9806
0.0,154,5035.837254
3.0,304,5042.361121
0.0,170,5044.743387
1.0,194,5048.887754
0.0,175,5051.66214
3.0,270,5057.753972
0.0,172,5060.620161
2.0,246,5065.716705
3.0,295,5072.293603
3.0,303,5079.238897
2.0,257,5084.882823
3.0,289,5090.991333
3.0,264,5097.003563
2.0,219,5101.170916
1.0,214,5105.388432
1.0,187,5108.681591
1.0,185,5112.412052
4.0,320,5119.373886
2.0,258,5124.486906
4.0,323,5131.868825
4.0,331,5140.24414
2.0,238,5145.127427
1.0,205,5149.252232
2.0,230,5153.86892
0.0,148,5156.129108
4.0,293,5162.668388
1.0,196,5165.997336
3.0,321,5172.130661
3.0,267,5177.704676
5.0,343,5184.116492
3.0,266,5189.287092
3.0,302,5195.331648
1.0,222,5199.063517
0.0,155,5201.520722
2.0,231,5205.651654
3.0,285,5211.577754
5.0,358,5219.159748
1.0,197,5222.69176
5.0,364,5230.554996
1.0,200,5234.461587
2.0,223,5238.768394
6.0,413,5248.53306
4.0,315,5255.622344
1.0,196,5259.487179
0.0,158,5262.877145
4.0,316,5270.200205
2.0,247,5274.986364
2.0,249,5281.027675
4.0,313,5288.229414
1.0,210,5291.643481
4.0,309,5298.228009
3.0,272,5303.217763
2.0,249,5307.961778
0.0,143,5310.573341
8.0,494,5322.705589
1.0,190,5326.143263
2.0,276,5331.387262
1.0,198,5334.793462
2.0,228,5339.167672
4.0,332,5345.924128
0.0,156,5348.678185
2.0,232,5352.892861
1.0,208,5356.629208
2.0,240,5361.147896
6.0,418,5370.25473
3.0,289,5375.59692
6.0,424,5386.445388
2.0,262,5392.140231
4.0,326,5399.571042
1.0,215,5403.771637
2.0,216,5408.221356
2.0,222,5412.601031
4.0,328,5418.699012
0.0,179,5421.637954
1.0,187,5424.868939
5.0,354,5431.986064
1.0,216,5435.588105
2.0,232,5439.564243
4.0,318,5445.878939
2.0,215,5449.174955
3.0,267,5453.294113
4.0,336,5458.748223
0.0,165,5460.818411
4.0,310,5466.35826
1.0,202,5469.929414
3.0,307,5475.928803
3.0,268,5481.541034
5.0,343,5489.596679
1.0,186,5493.198024
0.0,166,5495.945557
5.0,333,5503.397412
1.0,186,5506.321137
2.0,220,5510.324932
1.0,205,5513.51758
0.0,159,5515.91088
1.0,177,5518.733758
2.0,262,5523.136662
2.0,249,5527.505168
0.0,151,5529.89205
1.0,206,5533.522249
6.0,404,5542.311978
4.0,339,5549.080739
4.0,298,5555.281773
1.0,198,5558.950465
3.0,266,5564.511684
2.0,244,5568.99229
3.0,284,5574.611433
2.0,195,5578.072804
0.0,174,5580.859458
4.0,340,5588.104275
6.0,406,5597.454288
2.0,228,5601.76216
2.0,228,5606.642377
1.0,196,5609.524131
2.0,238,5613.855204
4.0,315,5620.1596
1.0,204,5624.177322
2.0,239,5628.494146
2.0,232,5632.393377
2.0,242,5637.038228
4.0,294,5642.646966
5.0,344,5650.600056
2.0,243,5655.044047
2.0,237,5660.118088
0.0,178,5662.773374
0.0,151,5665.742295
4.0,311,5672.33705
2.0,237,5676.789071
3.0,272,5682.154738
3.0,308,5688.231274
3.0,283,5694.017984
2.0,224,5698.118678
2.0,231,5702.931233
2.0,235,5707.570798
4.0,307,5714.047744
3.0,297,5720.709659
2.0,251,5726.683598
4.0,339,5733.675827
2.0,251,5739.188422
0.0,165,5742.377741
1.0,193,5746.000113
3.0,315,5753.253541
1.0,218,5757.932824
3.0,268,5764.510737
4.0,318,5771.791154
1.0,181,5775.535752
4.0,347,5783.675549
7.0,390,5792.548468
2.0,232,5796.532459
4.0,339,5804.335076
6.0,381,5812.552087
2.0,218,5816.954824
4.0,329,5824.047956
3.0,306,5830.882327
1.0,226,5835.686744
7.0,454,5846.532159
2.0,196,5849.994116
2.0,240,5854.564087
1.0,227,5858.205362
3.0,281,5863.512332
4.0,315,5869.767889
4.0,305,5876.618602
3.0,283,5882.183937
0.0,175,5884.815836
6.0,380,5893.256916
4.0,324,5900.627354
3.0,307,5907.675252
4.0,333,5915.501232
0.0,170,5918.074041
1.0,210,5921.811523
3.0,289,5927.699197
1.0,189,5931.388058
0.0,161,5934.030196
3.0,301,5940.268942
1.0,192,5943.601805
10.0,450,5954.163618
1.0,187,5957.236982
3.0,278,5963.467709
4.0,295,5970.768202
3.0,276,5976.227146
1.0,184,5979.552936
4.0,315,5986.177625
4.0,301,5992.735813
0.0,161,5995.766459
3.0,294,6001.180152
3.0,293,6007.987424
2.0,214,6012.192755
1.0,201,6015.149778
5.0,361,6023.035652
0.0,154,6025.736664
2.0,247,6031.313139
3.0,281,6037.130789
4.0,318,6044.637599
1.0,191,6048.091338
7.0,361,6056.205411
3.0,291,6061.980873
1.0,210,6065.715129
1.0,190,6069.473002
0.0,162,6072.016933
2.0,219,6075.919733
2.0,225,6080.545631
1.0,217,6085.029446
4.0,307,6091.54939
3.0,276,6096.950495
6.0,413,6106.07493
2.0,231,6110.445193
4.0,309,6117.311354
3.0,278,6123.163626
5.0,344,6130.616639
1.0,209,6133.936358
1.0,226,6137.692017
1.0,198,6141.425552
2.0,221,6146.189016
1.0,205,6149.654446
3.0,278,6156.1511
4.0,302,6162.498786
4.0,322,6168.667003
5.0,397,6176.914351
1.0,215,6180.866416
5.0,360,6188.567386
4.0,297,6194.534843
1.0,194,6197.361431
2.0,220,6201.864278
4.0,346,6209.270274
3.0,258,6213.855413
5.0,364,6221.722592
1.0,193,6225.047048
4.0,320,6232.979657
2.0,231,6237.138589
1.0,208,6240.847267
3.0,258,6246.562744
5.0,337,6254.493034
4.0,305,6260.360662
4.0,311,6267.07283
3.0,274,6273.293243
2.0,235,6278.747038
2.0,235,6283.359403
4.0,322,6290.34398
3.0,283,6295.72466
2.0,239,6300.306923
1.0,177,6303.578865
5.0,347,6312.02359
2.0,250,6316.65912
2.0,236,6320.822808
0.0,154,6323.342716
5.0,388,6331.643078
7.0,495,6343.230272
2.0,247,6348.222362
2.0,261,6353.177692
3.0,273,6358.570361
1.0,209,6361.81976
3.0,305,6367.592434
4.0,363,6374.96913
4.0,337,6382.303289
2.0,218,6386.989697
5.0,397,6396.669519
2.0,237,6401.313133
1.0,220,6405.407268
3.0,282,6411.837492
2.0,221,6416.624662
4.0,302,6423.345034
2.0,246,6428.327906
1.0,212,6432.391978
4.0,316,6438.944504
2.0,245,6443.01669
1.0,205,6446.259698
0.0,181,6448.846972
0.0,162,6451.851138
2.0,251,6456.075089
3.0,281,6461.37251
4.0,298,6467.899649
2.0,244,6472.321662
1.0,196,6475.641363
0.0,165,6477.718208
3.0,291,6483.53555
0.0,170,6485.956664
0.0,163,6488.044393
3.0,270,6492.98267
4.0,325,6500.337903
2.0,272,6505.43031
3.0,272,6510.710451
3.0,287,6516.886896
3.0,256,6522.400637
5.0,342,6529.937015
2.0,244,6535.570768
2.0,239,6540.02085
1.0,209,6543.992675
3.0,303,6550.075788
2.0,241,6554.120335
3.0,295,6560.697879
0.0,166,6563.465852
2.0,233,6568.380827
1.0,177,6571.602744
1.0,188,6575.183963
1.0,211,6578.745368
1.0,222,6582.850718
0.0,156,6586.037481
4.0,301,6592.319403
2.0,245,6597.72073
3.0,296,6604.124856
7.0,407,6613.364566
6.0,427,6623.183354
6.0,424,6632.453679
2.0,220,6637.261585
0.0,167,6640.492548
3.0,267,6645.79671
0.0,179,6648.506936
2.0,210,6652.884645
0.0,159,6655.585479
5.0,348,6663.457074
2.0,254,6668.16222
3.0,280,6674.777024
4.0,332,6682.765867
1.0,211,6686.510628
4.0,309,6693.879703
2.0,232,6698.860517
0.0,164,6701.568779
2.0,228,6705.987091
2.0,239,6710.680441
0.0,148,6712.895052
5.0,318,6719.998333
4.0,338,6727.017629
1.0,206,6730.467114
0.0,161,6732.925702
1.0,186,6736.1761
13.0,544,6749.431999
1.0,206,6753.007282
1.0,203,6756.109489
0.0,160,6758.90582
5.0,387,6767.51892
0.0,168,6770.542431
4.0,283,6776.324607
2.0,232,6781.194049
0.0,178,6783.789081
4.0,320,6791.354702
2.0,241,6796.544355
6.0,394,6804.788957
7.0,449,6815.026349
8.0,458,6826.241223
2.0,220,6831.578297
0.0,168,6834.34367
4.0,324,6841.397277
1.0,210,6845.362406
2.0,231,6849.764924
1.0,202,6853.754327
2.0,227,6858.179832
2.0,261,6863.478711
4.0,301,6871.178279
5.0,376,6881.308632
3.0,295,6888.927513
0.0,160,6891.901031
4.0,318,6898.99963
3.0,291,6905.88974
2.0,227,6910.478503
4.0,321,6917.577769
2.0,241,6922.403505
4.0,320,6929.698759
2.0,214,6933.969477
2.0,261,6939.739323
1.0,220,6944.500655
4.0,340,6952.279906
4.0,318,6958.959456
4.0,323,6967.55131
4.0,321,6974.646699
3.0,284,6981.300799
0.0,157,6984.087429
1.0,203,6987.674671
2.0,274,6993.405143
3.0,250,6998.324899
2.0,242,7002.968095
3.0,274,7007.923165
2.0,271,7012.958703
6.0,418,7022.305321
5.0,356,7029.62041
1.0,205,7033.609905
2.0,253,7038.935964
4.0,312,7045.415471
2.0,233,7050.385462
2.0,243,7055.413271
5.0,356,7064.349961
1.0,208,7067.735006
1.0,198,7071.793108
2.0,222,7076.248488
2.0,238,7080.874214
2.0,215,7085.31863
5.0,333,7092.670395
0.0,180,7095.277003
2.0,221,7099.656978
2.0,230,7104.517714
2.0,221,7108.944667
1.0,229,7113.335051
11.0,472,7123.843343
3.0,271,7129.004092
1.0,218,7132.944917
1.0,219,7136.911673
2.0,256,7141.736687
2.0,264,7146.74238
1.0,203,7150.476311
5.0,365,7158.367702
3.0,282,7165.135321
0.0,180,7168.192092
4.0,316,7174.420347
2.0,236,7178.993925
2.0,252,7183.137762
0.0,167,7186.045863
4.0,321,7193.891355
3.0,274,7199.38094
1.0,214,7203.119997
2.0,239,7207.325655
3.0,314,7213.059622
4.0,301,7220.079794
4.0,330,7227.967397
0.0,173,7231.062423
5.0,363,7238.696425
4.0,347,7246.699095
3.0,288,7253.396052
0.0,151,7256.256393
1.0,202,7260.267942
1.0,167,7263.057363
5.0,346,7270.208716
1.0,178,7273.898032
8.0,480,7284.919208
2.0,231,7289.362598
2.0,259,7294.073012
2.0,224,7298.447573
5.0,380,7306.926784
3.0,286,7312.465588
7.0,388,7320.995952
9.0,416,7331.903051
1.0,209,7335.53364
1.0,202,7339.64803
2.0,264,7344.717407
6.0,409,7354.282222
1.0,200,7357.858695
2.0,213,7362.392275
2.0,236,7367.530514
6.0,391,7376.282709
1.0,206,7379.943464
3.0,285,7386.274484
2.0,230,7390.774335
6.0,376,7399.901354
4.0,317,7407.018544
2.0,249,7411.962043
8.0,397,7421.175232
2.0,236,7425.718436
5.0,373,7434.718211
5.0,338,7442.964879
3.0,286,7449.086347
1.0,182,7452.807575
2.0,261,7458.51036
7.0,430,7468.935845
3.0,264,7474.579273
2.0,240,7479.527389
1.0,200,7483.791347
6.0,374,7493.143367
2.0,244,7497.774453
4.0,324,7505.14202
0.0,174,7508.369718
2.0,234,7513.089926
1.0,195,7516.704619
6.0,409,7526.586051
1.0,182,7530.373329
0.0,161,7533.276671
4.0,318,7540.530305
1.0,220,7544.594058
3.0,269,7550.60835
1.0,201,7553.674237
6.0,404,7562.849137
1.0,205,7566.375341
0.0,160,7568.573841
2.0,243,7573.487253
1.0,213,7577.310506
4.0,340,7585.160581
3.0,313,7591.92362
2.0,259,7597.253155
0.0,147,7599.611058
3.0,262,7605.272565
2.0,245,7610.235374
4.0,328,7617.667603
4.0,330,7625.100806
2.0,234,7630.300493
5.0,347,7638.097276
3.0,281,7644.534622
1.0,199,7648.113183
2.0,243,7653.370292
5.0,397,7662.407781
3.0,277,7667.882962
1.0,178,7671.444924
5.0,323,7678.536217
3.0,276,7684.434447
4.0,321,7691.368918
2.0,251,7696.161185
5.0,342,7704.48909
2.0,240,7709.534189
1.0,200,7713.375003
7.0,471,7723.868178
3.0,265,7729.606863
4.0,332,7737.171802
3.0,299,7744.044226
2.0,219,7748.022004
4.0,305,7754.806482
5.0,364,7762.670479
3.0,290,7769.111886
3.0,280,7775.058303
2.0,246,7779.63455
1.0,203,7783.338485
2.0,250,7788.211517
4.0,306,7795.572658
6.0,422,7805.671997
6.0,379,7814.09521
2.0,239,7819.253641
0.0,147,7822.025657
8.0,457,7833.006515
3.0,258,7838.596578
1.0,201,7842.236744
2.0,227,7846.259069
4.0,308,7853.419395
0.0,154,7856.15147
3.0,288,7862.36503
2.0,229,7867.441992
3.0,254,7872.398166
3.0,267,7878.068787
3.0,288,7883.956637
1.0,214,7887.837015
1.0,205,7892.657898
1.0,180,7896.114654
4.0,302,7903.278163
2.0,235,7907.567033
3.0,297,7913.466336
3.0,279,7920.118068
3.0,305,7926.563766
0.0,171,7929.217428
1.0,205,7933.252434
2.0,218,7937.651365
0.0,183,7940.721599
3.0,290,7946.506758
3.0,274,7952.157314
1.0,172,7955.223188
2.0,239,7960.092581
3.0,302,7966.123615
3.0,304,7972.721111
3.0,269,7978.001215
3.0,262,7983.863048
4.0,297,7990.582719
2.0,254,7995.413957
3.0,272,8001.979207
3.0,272,8007.890957
0.0,173,8010.523943
5.0,365,8018.782037
2.0,240,8023.100678
0.0,168,8025.65788
3.0,270,8031.136633
6.0,379,8039.033532
2.0,223,8043.662139
2.0,223,8048.136315
2.0,253,8052.88873
4.0,321,8060.091158
6.0,400,8069.353065
2.0,233,8074.675673
3.0,291,8081.783116
1.0,187,8085.021731
4.0,336,8092.00407
6.0,388,8101.16123
0.0,166,8104.167546
2.0,243,8108.973999
2.0,268,8114.16846
2.0,259,8119.057865
5.0,328,8126.610982
2.0,223,8130.799711
3.0,288,8136.984364
5.0,386,8147.280409
0.0,174,8150.601741
10.0,490,8163.156772
4.0,364,8171.388012
0.0,170,8174.259329
5.0,353,8182.483537
5.0,351,8190.793353
5.0,320,8197.878966
2.0,274,8203.492349
5.0,346,8210.929057
2.0,218,8214.938473
1.0,189,8218.513144
2.0,248,8223.01664
3.0,260,8228.1038
2.0,205,8232.004263
5.0,339,8239.194891
4.0,316,8245.419038
1.0,185,8248.420348
3.0,267,8253.904648
5.0,339,8261.084184
4.0,319,8267.746324
1.0,191,8271.16187
3.0,261,8276.167998
2.0,221,8280.438487
2.0,254,8285.033645
3.0,287,8290.540307
2.0,237,8295.146233
3.0,280,8301.059901
0.0,160,8303.612592
3.0,279,8309.01016
3.0,297,8314.923039
2.0,226,8319.656239
3.0,280,8325.477685
3.0,268,8331.173011
3.0,277,8336.770828
4.0,300,8342.876029
6.0,407,8351.76924
2.0,262,8356.913337
4.0,333,8364.145622
2.0,235,8368.016053
0.0,163,8371.257912
5.0,372,8379.66556
4.0,292,8386.702935
9.0,447,8396.907015
4.0,302,8403.550385
5.0,375,8412.560992
5.0,397,8422.470926
3.0,270,8427.689927
2.0,248,8432.924142
4.0,325,8440.729352
3.0,278,8446.498389
8.0,473,8457.532173
7.0,409,8468.077209
6.0,399,8476.702808
11.0,587,8490.193478
5.0,312,8496.786165
3.0,266,8502.030102
1.0,174,8504.881483
1.0,194,8508.109196
6.0,357,8515.357069
2.0,235,8519.353361
2.0,265,8524.572811
3.0,294,8530.938022
6.0,367,8539.139518
6.0,386,8548.152307
5.0,336,8556.256375
1.0,178,8559.416161
2.0,242,8564.275615
4.0,301,8571.421593
6.0,405,8581.801517
0.0,173,8584.60178
5.0,332,8592.08106
7.0,394,8601.879016
5.0,396,8612.479434
7.0,412,8623.555191
4.0,334,8631.901585
6.0,398,8641.701252
5.0,344,8649.438809
6.0,391,8659.343391
2.0,277,8665.48718
2.0,246,8671.716064
2.0,248,8677.398744
4.0,335,8684.659644
1.0,202,8688.979274
4.0,337,8696.285627
3.0,292,8702.237549
2.0,238,8707.526925
5.0,334,8714.876333
3.0,285,8720.413528
1.0,201,8724.646202
2.0,215,8728.924466
1.0,194,8733.567445
3.0,259,8739.673534
6.0,401,8749.881839
8.0,460,8762.443735
2.0,243,8767.756807
2.0,216,8773.05328
0.0,170,8776.003305
7.0,444,8787.848993
5.0,352,8797.148559
2.0,252,8803.09877
0.0,160,8805.859198
4.0,350,8814.272879
5.0,332,8822.90003
5.0,372,8832.220008
0.0,168,8835.51496
1.0,214,8840.370525
1.0,196,8844.071217
3.0,285,8850.828771
6.0,430,8861.927788
3.0,268,8868.04546
5.0,316,8875.780761
10.0,616,8891.625925
3.0,278,8898.313885
4.0,352,8906.57958
3.0,284,8913.150212
7.0,425,8924.033957
4.0,316,8931.547278
1.0,209,8936.056273
4.0,299,8942.287614
2.0,218,8947.185442
2.0,251,8952.205421
1.0,182,8956.122167
6.0,408,8966.803955
2.0,241,8971.74699
1.0,200,8975.993129
6.0,374,8984.716141
3.0,252,8990.496674
2.0,258,8995.996286
6.0,422,9005.621139
10.0,502,9018.72593
2.0,215,9023.249664
3.0,243,9028.707335
3.0,292,9034.786532
3.0,301,9041.195701
3.0,258,9047.569334
7.0,442,9058.489567
4.0,354,9066.559386
1.0,217,9070.630863
2.0,246,9076.434982
14.0,655,9094.420984
6.0,412,9104.785732
5.0,404,9115.301682
5.0,332,9122.562174
2.0,229,9127.470052
3.0,274,9134.208556
4.0,291,9141.53961
3.0,279,9147.360001
2.0,254,9152.907557
4.0,326,9161.275411
7.0,399,9170.494507
4.0,309,9177.459944
9.0,439,9187.397478
1.0,226,9191.281852
1.0,190,9194.72674
1.0,195,9198.17211
6.0,374,9206.858427
2.0,242,9211.750249
5.0,349,9219.294267
6.0,384,9227.906801
5.0,391,9238.568042
1.0,195,9242.746762
1.0,198,9247.10286
4.0,314,9254.411259
1.0,210,9258.810906
2.0,232,9263.142297
2.0,223,9267.410903
10.0,566,9281.298449
6.0,426,9291.191534
4.0,315,9297.468955
2.0,271,9302.438533
7.0,442,9312.36283
1.0,226,9316.141682
7.0,447,9326.284474
2.0,260,9331.016215
7.0,422,9340.814653
5.0,367,9348.455986
4.0,314,9355.579187
6.0,411,9364.929769
2.0,217,9369.568737
6.0,426,9380.594299
4.0,331,9387.620034
4.0,312,9394.150238
10.0,437,9404.202123
1.0,210,9407.710414
3.0,300,9414.1368
2.0,261,9419.876823
7.0,418,9430.321223
0.0,180,9432.888641
2.0,225,9437.099972
2.0,254,9442.141097
3.0,227,9447.028165
3.0,275,9452.727354
3.0,291,9459.838442
4.0,300,9467.102493
0.0,156,9469.642337
4.0,296,9475.541921
5.0,361,9482.988096
6.0,425,9491.727599
3.0,267,9497.170827
3.0,297,9503.036839
1.0,229,9507.025562
3.0,254,9513.031674
4.0,341,9520.169714
7.0,417,9530.231213
3.0,270,9535.932764
6.0,438,9545.4275
1.0,179,9548.342958
2.0,233,9553.265972
3.0,272,9558.371025
2.0,210,9562.532488
3.0,270,9567.515605
6.0,393,9575.789487
8.0,483,9586.956424
1.0,223,9590.994094
0.0,156,9594.09918
5.0,351,9601.668098
4.0,297,9608.447973
4.0,359,9616.910732
3.0,254,9621.975284
6.0,404,9631.892267
0.0,173,9634.465039
4.0,323,9641.423199
2.0,256,9646.287316
4.0,289,9652.238531
2.0,263,9657.301242
2.0,227,9661.812283
3.0,282,9667.353229
6.0,392,9676.555718
2.0,239,9680.801255
2.0,270,9685.758603
4.0,327,9691.809534
1.0,193,9695.337133
1.0,206,9698.929676
5.0,353,9706.270415
4.0,324,9713.275833
0.0,167,9715.913981
1.0,196,9719.395969
2.0,244,9723.750844
5.0,332,9730.786742
1.0,217,9734.565003
2.0,240,9738.800864
3.0,271,9744.989329
0.0,154,9747.671788
1.0,206,9751.179808
6.0,401,9759.853023
2.0,264,9765.070586
3.0,284,9771.171353
1.0,194,9775.094261
2.0,236,9779.40777
4.0,321,9786.32382
3.0,276,9792.417771
1.0,205,9795.804939
4.0,314,9802.058588
9.0,498,9814.304053
5.0,360,9822.55921
7.0,439,9832.153277
1.0,211,9835.589448
3.0,295,9842.191167
3.0,261,9847.476703
6.0,426,9856.998399
3.0,266,9862.209806
10.0,571,9875.831528
2.0,209,9879.73034
5.0,365,9887.456968
2.0,249,9892.29744
7.0,444,9902.332171
5.0,324,9908.92342
2.0,238,9913.871846
4.0,302,9919.897679
5.0,357,9928.049447
7.0,429,9937.886622
6.0,400,9947.994089
3.0,296,9953.824317
3.0,279,9960.032382
4.0,323,9966.717859
2.0,246,9971.263712
2.0,246,9976.084368
4.0,362,9983.490013
3.0,293,9989.585138
5.0,381,9997.663457
6.0,394,10006.574955
3.0,290,10012.446766
2.0,221,10016.581113
2.0,237,10021.248033
3.0,268,10026.795441
2.0,231,10030.930032
4.0,306,10037.162856
4.0,345,10044.807983
3.0,279,10050.322302
1.0,170,10053.346095
2.0,235,10058.193346
9.0,478,10068.930549
6.0,385,10077.519833
8.0,464,10088.344506
2.0,226,10092.485116
1.0,190,10095.984489
1.0,211,10099.974152
2.0,265,10104.755604
7.0,436,10114.757618
2.0,240,10119.20766
5.0,370,10127.845089
2.0,216,10132.1113
4.0,341,10139.199012
5.0,349,10147.76655
3.0,281,10153.594101
3.0,267,10159.391443
4.0,322,10166.467005
0.0,175,10168.715044
5.0,344,10176.671985
4.0,310,10183.407606
4.0,327,10190.927118
2.0,240,10195.324469
3.0,283,10201.499928
7.0,464,10212.059517
3.0,280,10218.06507
2.0,240,10222.667034
3.0,277,10228.483138
4.0,304,10234.827013
1.0,191,10237.773582
2.0,260,10242.868651
1.0,198,10246.91101
1.0,207,10250.875863
3.0,303,10257.025842
4.0,327,10264.027334
4.0,288,10269.932906
1.0,193,10273.064167
1.0,199,10277.044142
0.0,147,10279.214666
6.0,431,10289.15385
2.0,238,10293.961118
4.0,290,10301.43173
2.0,234,10305.882191
11.0,460,10317.192474
4.0,310,10324.221725
4.0,295,10330.470178
1.0,200,10333.350799
6.0,407,10341.986647
8.0,508,10354.591873
2.0,252,10358.924447
0.0,168,10361.590897
0.0,175,10364.203212
6.0,378,10371.858832
4.0,305,10378.271616
12.0,613,10393.115624
0.0,154,10395.369601
4.0,296,10401.648434
2.0,234,10405.626689
5.0,371,10414.55054
15.0,636,10429.262336
4.0,333,10436.505955
2.0,216,10440.751258
6.0,379,10449.461512
3.0,301,10455.596357
1.0,195,10459.019428
3.0,259,10464.352462
9.0,421,10473.092214
2.0,263,10478.181881
3.0,251,10483.180187
3.0,262,10488.523558
4.0,270,10493.889466
3.0,275,10500.083634
4.0,323,10507.547324
6.0,361,10515.36988
2.0,212,10519.738384
5.0,326,10526.400716
3.0,287,10532.086227
4.0,321,10539.262262
3.0,284,10545.724482
1.0,190,10549.203436
4.0,334,10555.986413
1.0,207,10559.491255
6.0,388,10567.670607
3.0,271,10573.35073
2.0,208,10576.890559
4.0,319,10583.827782
5.0,400,10592.29533
5.0,374,10599.458902
6.0,407,10608.110506
8.0,424,10617.250531
0.0,183,10619.658768
5.0,353,10626.501981
2.0,234,10630.619132
2.0,244,10635.047178
4.0,340,10641.829566
3.0,287,10647.418923
7.0,409,10655.445568
6.0,380,10663.018734
2.0,257,10667.425608
13.0,476,10677.758986
3.0,262,10682.935063
2.0,233,10686.938018
2.0,252,10691.326817
2.0,236,10695.289729
2.0,253,10700.077019
2.0,235,10704.112975
3.0,267,10709.275511
5.0,363,10716.853596
2.0,244,10720.88515
6.0,426,10729.632496
3.0,261,10734.422329
6.0,395,10742.716103
6.0,391,10750.727192
7.0,409,10759.065095
3.0,270,10764.222121
1.0,217,10767.844615
8.0,399,10776.216229
10.0,479,10786.535838
